,id,date,store_nbr,family,sales,onpromotion
2231064,2231064,2016-06-09,1,AUTOMOTIVE,4.0,1
2231065,2231065,2016-06-09,1,BABY CARE,0.0,0
2231066,2231066,2016-06-09,1,BEAUTY,7.0,1
2231067,2231067,2016-06-09,1,BEVERAGES,1431.0,25
2231068,2231068,2016-06-09,1,BOOKS,0.0,0
2232846,2232846,2016-06-10,1,AUTOMOTIVE,2.0,0
2232847,2232847,2016-06-10,1,BABY CARE,0.0,0
2232848,2232848,2016-06-10,1,BEAUTY,2.0,1
2232849,2232849,2016-06-10,1,BEVERAGES,2221.0,26
2232850,2232850,2016-06-10,1,BOOKS,0.0,0
2234628,2234628,2016-06-11,1,AUTOMOTIVE,10.0,0
2234629,2234629,2016-06-11,1,BABY CARE,0.0,0
2234630,2234630,2016-06-11,1,BEAUTY,2.0,0
2234631,2234631,2016-06-11,1,BEVERAGES,2349.0,28
2234632,2234632,2016-06-11,1,BOOKS,0.0,0
2236410,2236410,2016-06-12,1,AUTOMOTIVE,3.0,1
2236411,2236411,2016-06-12,1,BABY CARE,0.0,0
2236412,2236412,2016-06-12,1,BEAUTY,0.0,0
2236413,2236413,2016-06-12,1,BEVERAGES,973.0,22
2236414,2236414,2016-06-12,1,BOOKS,0.0,0
2238192,2238192,2016-06-13,1,AUTOMOTIVE,9.0,0
2238193,2238193,2016-06-13,1,BABY CARE,0.0,0
2238194,2238194,2016-06-13,1,BEAUTY,2.0,0
2238195,2238195,2016-06-13,1,BEVERAGES,2311.0,33
2238196,2238196,2016-06-13,1,BOOKS,0.0,0
2239974,2239974,2016-06-14,1,AUTOMOTIVE,5.0,1
2239975,2239975,2016-06-14,1,BABY CARE,0.0,0
2239976,2239976,2016-06-14,1,BEAUTY,0.0,0
2239977,2239977,2016-06-14,1,BEVERAGES,1708.0,21
2239978,2239978,2016-06-14,1,BOOKS,0.0,0
2241756,2241756,2016-06-15,1,AUTOMOTIVE,6.0,1
2241757,2241757,2016-06-15,1,BABY CARE,0.0,0
2241758,2241758,2016-06-15,1,BEAUTY,0.0,0
2241759,2241759,2016-06-15,1,BEVERAGES,2052.0,27
2241760,2241760,2016-06-15,1,BOOKS,0.0,0
2243538,2243538,2016-06-16,1,AUTOMOTIVE,3.0,0
2243539,2243539,2016-06-16,1,BABY CARE,0.0,0
2243540,2243540,2016-06-16,1,BEAUTY,4.0,1
2243541,2243541,2016-06-16,1,BEVERAGES,1705.0,23
2243542,2243542,2016-06-16,1,BOOKS,0.0,0
2245320,2245320,2016-06-17,1,AUTOMOTIVE,1.0,0
2245321,2245321,2016-06-17,1,BABY CARE,0.0,0
2245322,2245322,2016-06-17,1,BEAUTY,4.0,0
2245323,2245323,2016-06-17,1,BEVERAGES,2209.0,26
2245324,2245324,2016-06-17,1,BOOKS,0.0,0
2247102,2247102,2016-06-18,1,AUTOMOTIVE,4.0,1
2247103,2247103,2016-06-18,1,BABY CARE,0.0,0
2247104,2247104,2016-06-18,1,BEAUTY,3.0,1
2247105,2247105,2016-06-18,1,BEVERAGES,2104.0,27
2247106,2247106,2016-06-18,1,BOOKS,0.0,0
2248884,2248884,2016-06-19,1,AUTOMOTIVE,0.0,0
2248885,2248885,2016-06-19,1,BABY CARE,0.0,0
2248886,2248886,2016-06-19,1,BEAUTY,1.0,0
2248887,2248887,2016-06-19,1,BEVERAGES,989.0,21
2248888,2248888,2016-06-19,1,BOOKS,0.0,0
2250666,2250666,2016-06-20,1,AUTOMOTIVE,3.0,1
2250667,2250667,2016-06-20,1,BABY CARE,0.0,0
2250668,2250668,2016-06-20,1,BEAUTY,1.0,0
2250669,2250669,2016-06-20,1,BEVERAGES,2232.0,34
2250670,2250670,2016-06-20,1,BOOKS,0.0,0
2252448,2252448,2016-06-21,1,AUTOMOTIVE,5.0,1
2252449,2252449,2016-06-21,1,BABY CARE,0.0,0
2252450,2252450,2016-06-21,1,BEAUTY,2.0,0
2252451,2252451,2016-06-21,1,BEVERAGES,1840.0,35
2252452,2252452,2016-06-21,1,BOOKS,0.0,0
2254230,2254230,2016-06-22,1,AUTOMOTIVE,2.0,1
2254231,2254231,2016-06-22,1,BABY CARE,0.0,0
2254232,2254232,2016-06-22,1,BEAUTY,2.0,0
2254233,2254233,2016-06-22,1,BEVERAGES,2363.0,32
2254234,2254234,2016-06-22,1,BOOKS,0.0,0
2256012,2256012,2016-06-23,1,AUTOMOTIVE,1.0,0
2256013,2256013,2016-06-23,1,BABY CARE,0.0,0
2256014,2256014,2016-06-23,1,BEAUTY,5.0,1
2256015,2256015,2016-06-23,1,BEVERAGES,1729.0,6
2256016,2256016,2016-06-23,1,BOOKS,0.0,0
2257794,2257794,2016-06-24,1,AUTOMOTIVE,4.0,0
2257795,2257795,2016-06-24,1,BABY CARE,0.0,0
2257796,2257796,2016-06-24,1,BEAUTY,2.0,0
2257797,2257797,2016-06-24,1,BEVERAGES,1862.0,6
2257798,2257798,2016-06-24,1,BOOKS,0.0,0
2259576,2259576,2016-06-25,1,AUTOMOTIVE,5.0,0
2259577,2259577,2016-06-25,1,BABY CARE,0.0,0
2259578,2259578,2016-06-25,1,BEAUTY,7.0,1
2259579,2259579,2016-06-25,1,BEVERAGES,2060.0,6
2259580,2259580,2016-06-25,1,BOOKS,0.0,0
2261358,2261358,2016-06-26,1,AUTOMOTIVE,2.0,0
2261359,2261359,2016-06-26,1,BABY CARE,0.0,0
2261360,2261360,2016-06-26,1,BEAUTY,1.0,0
2261361,2261361,2016-06-26,1,BEVERAGES,1103.0,5
2261362,2261362,2016-06-26,1,BOOKS,0.0,0
2263140,2263140,2016-06-27,1,AUTOMOTIVE,5.0,1
2263141,2263141,2016-06-27,1,BABY CARE,0.0,0
2263142,2263142,2016-06-27,1,BEAUTY,5.0,0
2263143,2263143,2016-06-27,1,BEVERAGES,2377.0,6
2263144,2263144,2016-06-27,1,BOOKS,0.0,0
2264922,2264922,2016-06-28,1,AUTOMOTIVE,5.0,1
2264923,2264923,2016-06-28,1,BABY CARE,0.0,0
2264924,2264924,2016-06-28,1,BEAUTY,4.0,0
2264925,2264925,2016-06-28,1,BEVERAGES,2353.0,5
2264926,2264926,2016-06-28,1,BOOKS,0.0,0
2266704,2266704,2016-06-29,1,AUTOMOTIVE,8.0,0
2266705,2266705,2016-06-29,1,BABY CARE,0.0,0
2266706,2266706,2016-06-29,1,BEAUTY,4.0,0
2266707,2266707,2016-06-29,1,BEVERAGES,2009.0,5
2266708,2266708,2016-06-29,1,BOOKS,0.0,0
2268486,2268486,2016-06-30,1,AUTOMOTIVE,5.0,0
2268487,2268487,2016-06-30,1,BABY CARE,0.0,0
2268488,2268488,2016-06-30,1,BEAUTY,5.0,0
2268489,2268489,2016-06-30,1,BEVERAGES,1631.0,8
2268490,2268490,2016-06-30,1,BOOKS,0.0,0
2270268,2270268,2016-07-01,1,AUTOMOTIVE,8.0,1
2270269,2270269,2016-07-01,1,BABY CARE,0.0,0
2270270,2270270,2016-07-01,1,BEAUTY,5.0,1
2270271,2270271,2016-07-01,1,BEVERAGES,2298.0,8
2270272,2270272,2016-07-01,1,BOOKS,0.0,0
2272050,2272050,2016-07-02,1,AUTOMOTIVE,3.0,0
2272051,2272051,2016-07-02,1,BABY CARE,0.0,0
2272052,2272052,2016-07-02,1,BEAUTY,4.0,1
2272053,2272053,2016-07-02,1,BEVERAGES,2127.0,4
2272054,2272054,2016-07-02,1,BOOKS,0.0,0
2273832,2273832,2016-07-03,1,AUTOMOTIVE,0.0,0
2273833,2273833,2016-07-03,1,BABY CARE,0.0,0
2273834,2273834,2016-07-03,1,BEAUTY,1.0,0
2273835,2273835,2016-07-03,1,BEVERAGES,973.0,7
2273836,2273836,2016-07-03,1,BOOKS,0.0,0
2275614,2275614,2016-07-04,1,AUTOMOTIVE,5.0,1
2275615,2275615,2016-07-04,1,BABY CARE,0.0,0
2275616,2275616,2016-07-04,1,BEAUTY,7.0,1
2275617,2275617,2016-07-04,1,BEVERAGES,2033.0,8
2275618,2275618,2016-07-04,1,BOOKS,0.0,0
2277396,2277396,2016-07-05,1,AUTOMOTIVE,6.0,1
2277397,2277397,2016-07-05,1,BABY CARE,0.0,0
2277398,2277398,2016-07-05,1,BEAUTY,3.0,1
2277399,2277399,2016-07-05,1,BEVERAGES,1941.0,13
2277400,2277400,2016-07-05,1,BOOKS,0.0,0
2279178,2279178,2016-07-06,1,AUTOMOTIVE,2.0,0
2279179,2279179,2016-07-06,1,BABY CARE,0.0,0
2279180,2279180,2016-07-06,1,BEAUTY,2.0,1
2279181,2279181,2016-07-06,1,BEVERAGES,2400.0,29
2279182,2279182,2016-07-06,1,BOOKS,0.0,0
2280960,2280960,2016-07-07,1,AUTOMOTIVE,3.0,0
2280961,2280961,2016-07-07,1,BABY CARE,0.0,0
2280962,2280962,2016-07-07,1,BEAUTY,3.0,1
2280963,2280963,2016-07-07,1,BEVERAGES,1697.0,15
2280964,2280964,2016-07-07,1,BOOKS,0.0,0
2282742,2282742,2016-07-08,1,AUTOMOTIVE,9.0,0
2282743,2282743,2016-07-08,1,BABY CARE,0.0,0
2282744,2282744,2016-07-08,1,BEAUTY,2.0,1
2282745,2282745,2016-07-08,1,BEVERAGES,2322.0,13
2282746,2282746,2016-07-08,1,BOOKS,0.0,0
2284524,2284524,2016-07-09,1,AUTOMOTIVE,2.0,0
2284525,2284525,2016-07-09,1,BABY CARE,0.0,0
2284526,2284526,2016-07-09,1,BEAUTY,1.0,0
2284527,2284527,2016-07-09,1,BEVERAGES,2089.0,16
2284528,2284528,2016-07-09,1,BOOKS,0.0,0
2286306,2286306,2016-07-10,1,AUTOMOTIVE,5.0,0
2286307,2286307,2016-07-10,1,BABY CARE,0.0,0
2286308,2286308,2016-07-10,1,BEAUTY,1.0,1
2286309,2286309,2016-07-10,1,BEVERAGES,787.0,11
2286310,2286310,2016-07-10,1,BOOKS,0.0,0
2288088,2288088,2016-07-11,1,AUTOMOTIVE,4.0,0
2288089,2288089,2016-07-11,1,BABY CARE,0.0,0
2288090,2288090,2016-07-11,1,BEAUTY,2.0,0
2288091,2288091,2016-07-11,1,BEVERAGES,2048.0,13
2288092,2288092,2016-07-11,1,BOOKS,0.0,0
2289870,2289870,2016-07-12,1,AUTOMOTIVE,1.0,0
2289871,2289871,2016-07-12,1,BABY CARE,0.0,0
2289872,2289872,2016-07-12,1,BEAUTY,2.0,1
2289873,2289873,2016-07-12,1,BEVERAGES,1769.0,14
2289874,2289874,2016-07-12,1,BOOKS,0.0,0
2291652,2291652,2016-07-13,1,AUTOMOTIVE,1.0,0
2291653,2291653,2016-07-13,1,BABY CARE,0.0,0
2291654,2291654,2016-07-13,1,BEAUTY,2.0,1
2291655,2291655,2016-07-13,1,BEVERAGES,2332.0,8
2291656,2291656,2016-07-13,1,BOOKS,0.0,0
2293434,2293434,2016-07-14,1,AUTOMOTIVE,4.0,0
2293435,2293435,2016-07-14,1,BABY CARE,0.0,0
2293436,2293436,2016-07-14,1,BEAUTY,2.0,1
2293437,2293437,2016-07-14,1,BEVERAGES,1867.0,6
2293438,2293438,2016-07-14,1,BOOKS,0.0,0
2295216,2295216,2016-07-15,1,AUTOMOTIVE,8.0,0
2295217,2295217,2016-07-15,1,BABY CARE,0.0,0
2295218,2295218,2016-07-15,1,BEAUTY,1.0,1
2295219,2295219,2016-07-15,1,BEVERAGES,2162.0,8
2295220,2295220,2016-07-15,1,BOOKS,0.0,0
2296998,2296998,2016-07-16,1,AUTOMOTIVE,2.0,0
2296999,2296999,2016-07-16,1,BABY CARE,0.0,0
2297000,2297000,2016-07-16,1,BEAUTY,2.0,0
2297001,2297001,2016-07-16,1,BEVERAGES,2301.0,7
2297002,2297002,2016-07-16,1,BOOKS,0.0,0
2298780,2298780,2016-07-17,1,AUTOMOTIVE,2.0,0
2298781,2298781,2016-07-17,1,BABY CARE,0.0,0
2298782,2298782,2016-07-17,1,BEAUTY,0.0,0
2298783,2298783,2016-07-17,1,BEVERAGES,982.0,5
2298784,2298784,2016-07-17,1,BOOKS,0.0,0
2300562,2300562,2016-07-18,1,AUTOMOTIVE,3.0,0
2300563,2300563,2016-07-18,1,BABY CARE,0.0,0
2300564,2300564,2016-07-18,1,BEAUTY,1.0,0
2300565,2300565,2016-07-18,1,BEVERAGES,2066.0,9
2300566,2300566,2016-07-18,1,BOOKS,0.0,0
2302344,2302344,2016-07-19,1,AUTOMOTIVE,9.0,0
2302345,2302345,2016-07-19,1,BABY CARE,0.0,0
2302346,2302346,2016-07-19,1,BEAUTY,6.0,1
2302347,2302347,2016-07-19,1,BEVERAGES,1875.0,6
2302348,2302348,2016-07-19,1,BOOKS,0.0,0
2304126,2304126,2016-07-20,1,AUTOMOTIVE,3.0,0
2304127,2304127,2016-07-20,1,BABY CARE,0.0,0
2304128,2304128,2016-07-20,1,BEAUTY,3.0,1
2304129,2304129,2016-07-20,1,BEVERAGES,2086.0,9
2304130,2304130,2016-07-20,1,BOOKS,0.0,0
2305908,2305908,2016-07-21,1,AUTOMOTIVE,4.0,0
2305909,2305909,2016-07-21,1,BABY CARE,0.0,0
2305910,2305910,2016-07-21,1,BEAUTY,1.0,1
2305911,2305911,2016-07-21,1,BEVERAGES,1763.0,6
2305912,2305912,2016-07-21,1,BOOKS,0.0,0
2307690,2307690,2016-07-22,1,AUTOMOTIVE,5.0,0
2307691,2307691,2016-07-22,1,BABY CARE,0.0,0
2307692,2307692,2016-07-22,1,BEAUTY,4.0,1
2307693,2307693,2016-07-22,1,BEVERAGES,2250.0,12
2307694,2307694,2016-07-22,1,BOOKS,0.0,0
2309472,2309472,2016-07-23,1,AUTOMOTIVE,5.0,0
2309473,2309473,2016-07-23,1,BABY CARE,0.0,0
2309474,2309474,2016-07-23,1,BEAUTY,0.0,0
2309475,2309475,2016-07-23,1,BEVERAGES,2025.0,6
2309476,2309476,2016-07-23,1,BOOKS,0.0,0
2311254,2311254,2016-07-24,1,AUTOMOTIVE,10.0,0
2311255,2311255,2016-07-24,1,BABY CARE,0.0,0
2311256,2311256,2016-07-24,1,BEAUTY,1.0,0
2311257,2311257,2016-07-24,1,BEVERAGES,815.0,4
2311258,2311258,2016-07-24,1,BOOKS,0.0,0
2313036,2313036,2016-07-25,1,AUTOMOTIVE,5.0,0
2313037,2313037,2016-07-25,1,BABY CARE,0.0,0
2313038,2313038,2016-07-25,1,BEAUTY,3.0,1
2313039,2313039,2016-07-25,1,BEVERAGES,1929.0,6
2313040,2313040,2016-07-25,1,BOOKS,0.0,0
2314818,2314818,2016-07-26,1,AUTOMOTIVE,4.0,0
2314819,2314819,2016-07-26,1,BABY CARE,0.0,0
2314820,2314820,2016-07-26,1,BEAUTY,3.0,2
2314821,2314821,2016-07-26,1,BEVERAGES,1898.0,5
2314822,2314822,2016-07-26,1,BOOKS,0.0,0
2316600,2316600,2016-07-27,1,AUTOMOTIVE,0.0,0
2316601,2316601,2016-07-27,1,BABY CARE,0.0,0
2316602,2316602,2016-07-27,1,BEAUTY,2.0,0
2316603,2316603,2016-07-27,1,BEVERAGES,2166.0,0
2316604,2316604,2016-07-27,1,BOOKS,0.0,0
2318382,2318382,2016-07-28,1,AUTOMOTIVE,3.0,0
2318383,2318383,2016-07-28,1,BABY CARE,0.0,0
2318384,2318384,2016-07-28,1,BEAUTY,3.0,1
2318385,2318385,2016-07-28,1,BEVERAGES,1742.0,9
2318386,2318386,2016-07-28,1,BOOKS,0.0,0
2320164,2320164,2016-07-29,1,AUTOMOTIVE,8.0,0
2320165,2320165,2016-07-29,1,BABY CARE,0.0,0
2320166,2320166,2016-07-29,1,BEAUTY,1.0,1
2320167,2320167,2016-07-29,1,BEVERAGES,1671.0,6
2320168,2320168,2016-07-29,1,BOOKS,0.0,0
2321946,2321946,2016-07-30,1,AUTOMOTIVE,9.0,0
2321947,2321947,2016-07-30,1,BABY CARE,0.0,0
2321948,2321948,2016-07-30,1,BEAUTY,4.0,1
2321949,2321949,2016-07-30,1,BEVERAGES,2286.0,9
2321950,2321950,2016-07-30,1,BOOKS,0.0,0
2323728,2323728,2016-07-31,1,AUTOMOTIVE,3.0,0
2323729,2323729,2016-07-31,1,BABY CARE,0.0,0
2323730,2323730,2016-07-31,1,BEAUTY,1.0,0
2323731,2323731,2016-07-31,1,BEVERAGES,858.0,4
2323732,2323732,2016-07-31,1,BOOKS,0.0,0
2325510,2325510,2016-08-01,1,AUTOMOTIVE,3.0,0
2325511,2325511,2016-08-01,1,BABY CARE,0.0,0
2325512,2325512,2016-08-01,1,BEAUTY,3.0,0
2325513,2325513,2016-08-01,1,BEVERAGES,2418.0,10
2325514,2325514,2016-08-01,1,BOOKS,0.0,0
2327292,2327292,2016-08-02,1,AUTOMOTIVE,10.0,0
2327293,2327293,2016-08-02,1,BABY CARE,0.0,0
2327294,2327294,2016-08-02,1,BEAUTY,0.0,0
2327295,2327295,2016-08-02,1,BEVERAGES,1859.0,12
2327296,2327296,2016-08-02,1,BOOKS,0.0,0
2329074,2329074,2016-08-03,1,AUTOMOTIVE,0.0,0
2329075,2329075,2016-08-03,1,BABY CARE,0.0,0
2329076,2329076,2016-08-03,1,BEAUTY,5.0,0
2329077,2329077,2016-08-03,1,BEVERAGES,2411.0,16
2329078,2329078,2016-08-03,1,BOOKS,0.0,0
2330856,2330856,2016-08-04,1,AUTOMOTIVE,3.0,0
2330857,2330857,2016-08-04,1,BABY CARE,0.0,0
2330858,2330858,2016-08-04,1,BEAUTY,3.0,0
2330859,2330859,2016-08-04,1,BEVERAGES,1741.0,24
2330860,2330860,2016-08-04,1,BOOKS,0.0,0
2332638,2332638,2016-08-05,1,AUTOMOTIVE,5.0,0
2332639,2332639,2016-08-05,1,BABY CARE,0.0,0
2332640,2332640,2016-08-05,1,BEAUTY,5.0,0
2332641,2332641,2016-08-05,1,BEVERAGES,2349.0,33
2332642,2332642,2016-08-05,1,BOOKS,0.0,0
2334420,2334420,2016-08-06,1,AUTOMOTIVE,5.0,0
2334421,2334421,2016-08-06,1,BABY CARE,0.0,0
2334422,2334422,2016-08-06,1,BEAUTY,0.0,0
2334423,2334423,2016-08-06,1,BEVERAGES,2206.0,24
2334424,2334424,2016-08-06,1,BOOKS,0.0,0
2336202,2336202,2016-08-07,1,AUTOMOTIVE,1.0,0
2336203,2336203,2016-08-07,1,BABY CARE,0.0,0
2336204,2336204,2016-08-07,1,BEAUTY,1.0,0
2336205,2336205,2016-08-07,1,BEVERAGES,873.0,20
2336206,2336206,2016-08-07,1,BOOKS,0.0,0
2337984,2337984,2016-08-08,1,AUTOMOTIVE,4.0,0
2337985,2337985,2016-08-08,1,BABY CARE,0.0,0
2337986,2337986,2016-08-08,1,BEAUTY,0.0,0
2337987,2337987,2016-08-08,1,BEVERAGES,2168.0,28
2337988,2337988,2016-08-08,1,BOOKS,0.0,0
2339766,2339766,2016-08-09,1,AUTOMOTIVE,6.0,0
2339767,2339767,2016-08-09,1,BABY CARE,0.0,0
2339768,2339768,2016-08-09,1,BEAUTY,3.0,0
2339769,2339769,2016-08-09,1,BEVERAGES,2102.0,37
2339770,2339770,2016-08-09,1,BOOKS,0.0,0
2341548,2341548,2016-08-10,1,AUTOMOTIVE,4.0,0
2341549,2341549,2016-08-10,1,BABY CARE,0.0,0
2341550,2341550,2016-08-10,1,BEAUTY,4.0,0
2341551,2341551,2016-08-10,1,BEVERAGES,2135.0,25
2341552,2341552,2016-08-10,1,BOOKS,0.0,0
2343330,2343330,2016-08-11,1,AUTOMOTIVE,8.0,0
2343331,2343331,2016-08-11,1,BABY CARE,0.0,0
2343332,2343332,2016-08-11,1,BEAUTY,2.0,0
2343333,2343333,2016-08-11,1,BEVERAGES,2017.0,22
2343334,2343334,2016-08-11,1,BOOKS,0.0,0
2345112,2345112,2016-08-12,1,AUTOMOTIVE,1.0,0
2345113,2345113,2016-08-12,1,BABY CARE,0.0,0
2345114,2345114,2016-08-12,1,BEAUTY,3.0,0
2345115,2345115,2016-08-12,1,BEVERAGES,1038.0,24
2345116,2345116,2016-08-12,1,BOOKS,0.0,0
2346894,2346894,2016-08-13,1,AUTOMOTIVE,2.0,0
2346895,2346895,2016-08-13,1,BABY CARE,0.0,0
2346896,2346896,2016-08-13,1,BEAUTY,4.0,0
2346897,2346897,2016-08-13,1,BEVERAGES,1613.0,29
2346898,2346898,2016-08-13,1,BOOKS,0.0,0
2348676,2348676,2016-08-14,1,AUTOMOTIVE,0.0,0
2348677,2348677,2016-08-14,1,BABY CARE,0.0,0
2348678,2348678,2016-08-14,1,BEAUTY,0.0,0
2348679,2348679,2016-08-14,1,BEVERAGES,743.0,14
2348680,2348680,2016-08-14,1,BOOKS,0.0,0
2350458,2350458,2016-08-15,1,AUTOMOTIVE,4.0,0
2350459,2350459,2016-08-15,1,BABY CARE,0.0,0
2350460,2350460,2016-08-15,1,BEAUTY,1.0,0
2350461,2350461,2016-08-15,1,BEVERAGES,2420.0,37
2350462,2350462,2016-08-15,1,BOOKS,0.0,0
2352240,2352240,2016-08-16,1,AUTOMOTIVE,5.0,0
2352241,2352241,2016-08-16,1,BABY CARE,0.0,0
2352242,2352242,2016-08-16,1,BEAUTY,5.0,0
2352243,2352243,2016-08-16,1,BEVERAGES,2010.0,23
2352244,2352244,2016-08-16,1,BOOKS,0.0,0
2354022,2354022,2016-08-17,1,AUTOMOTIVE,4.0,0
2354023,2354023,2016-08-17,1,BABY CARE,0.0,0
2354024,2354024,2016-08-17,1,BEAUTY,3.0,0
2354025,2354025,2016-08-17,1,BEVERAGES,2346.0,34
2354026,2354026,2016-08-17,1,BOOKS,0.0,0
2355804,2355804,2016-08-18,1,AUTOMOTIVE,6.0,0
2355805,2355805,2016-08-18,1,BABY CARE,0.0,0
2355806,2355806,2016-08-18,1,BEAUTY,5.0,0
2355807,2355807,2016-08-18,1,BEVERAGES,1907.0,24
2355808,2355808,2016-08-18,1,BOOKS,0.0,0
2357586,2357586,2016-08-19,1,AUTOMOTIVE,12.0,0
2357587,2357587,2016-08-19,1,BABY CARE,0.0,0
2357588,2357588,2016-08-19,1,BEAUTY,3.0,0
2357589,2357589,2016-08-19,1,BEVERAGES,2218.0,26
2357590,2357590,2016-08-19,1,BOOKS,0.0,0
2359368,2359368,2016-08-20,1,AUTOMOTIVE,6.0,0
2359369,2359369,2016-08-20,1,BABY CARE,0.0,0
2359370,2359370,2016-08-20,1,BEAUTY,3.0,0
2359371,2359371,2016-08-20,1,BEVERAGES,2103.0,30
2359372,2359372,2016-08-20,1,BOOKS,0.0,0
2361150,2361150,2016-08-21,1,AUTOMOTIVE,0.0,0
2361151,2361151,2016-08-21,1,BABY CARE,0.0,0
2361152,2361152,2016-08-21,1,BEAUTY,0.0,0
2361153,2361153,2016-08-21,1,BEVERAGES,893.0,22
2361154,2361154,2016-08-21,1,BOOKS,0.0,0
2362932,2362932,2016-08-22,1,AUTOMOTIVE,2.0,0
2362933,2362933,2016-08-22,1,BABY CARE,0.0,0
2362934,2362934,2016-08-22,1,BEAUTY,2.0,0
2362935,2362935,2016-08-22,1,BEVERAGES,2176.0,31
2362936,2362936,2016-08-22,1,BOOKS,0.0,0
2364714,2364714,2016-08-23,1,AUTOMOTIVE,3.0,0
2364715,2364715,2016-08-23,1,BABY CARE,0.0,0
2364716,2364716,2016-08-23,1,BEAUTY,3.0,0
2364717,2364717,2016-08-23,1,BEVERAGES,2123.0,37
2364718,2364718,2016-08-23,1,BOOKS,0.0,0
2366496,2366496,2016-08-24,1,AUTOMOTIVE,8.0,0
2366497,2366497,2016-08-24,1,BABY CARE,0.0,0
2366498,2366498,2016-08-24,1,BEAUTY,6.0,0
2366499,2366499,2016-08-24,1,BEVERAGES,2151.0,27
2366500,2366500,2016-08-24,1,BOOKS,0.0,0
2368278,2368278,2016-08-25,1,AUTOMOTIVE,2.0,0
2368279,2368279,2016-08-25,1,BABY CARE,0.0,0
2368280,2368280,2016-08-25,1,BEAUTY,8.0,0
2368281,2368281,2016-08-25,1,BEVERAGES,1820.0,12
2368282,2368282,2016-08-25,1,BOOKS,0.0,0
2370060,2370060,2016-08-26,1,AUTOMOTIVE,7.0,0
2370061,2370061,2016-08-26,1,BABY CARE,0.0,0
2370062,2370062,2016-08-26,1,BEAUTY,0.0,0
2370063,2370063,2016-08-26,1,BEVERAGES,2030.0,17
2370064,2370064,2016-08-26,1,BOOKS,0.0,0
2371842,2371842,2016-08-27,1,AUTOMOTIVE,1.0,0
2371843,2371843,2016-08-27,1,BABY CARE,0.0,0
2371844,2371844,2016-08-27,1,BEAUTY,1.0,0
2371845,2371845,2016-08-27,1,BEVERAGES,2112.0,14
2371846,2371846,2016-08-27,1,BOOKS,0.0,0
2373624,2373624,2016-08-28,1,AUTOMOTIVE,2.0,0
2373625,2373625,2016-08-28,1,BABY CARE,0.0,0
2373626,2373626,2016-08-28,1,BEAUTY,2.0,0
2373627,2373627,2016-08-28,1,BEVERAGES,944.0,10
2373628,2373628,2016-08-28,1,BOOKS,0.0,0
2375406,2375406,2016-08-29,1,AUTOMOTIVE,7.0,0
2375407,2375407,2016-08-29,1,BABY CARE,0.0,0
2375408,2375408,2016-08-29,1,BEAUTY,2.0,0
2375409,2375409,2016-08-29,1,BEVERAGES,1925.0,14
2375410,2375410,2016-08-29,1,BOOKS,0.0,0
2377188,2377188,2016-08-30,1,AUTOMOTIVE,4.0,0
2377189,2377189,2016-08-30,1,BABY CARE,0.0,0
2377190,2377190,2016-08-30,1,BEAUTY,5.0,0
2377191,2377191,2016-08-30,1,BEVERAGES,1990.0,15
2377192,2377192,2016-08-30,1,BOOKS,0.0,0
2378970,2378970,2016-08-31,1,AUTOMOTIVE,3.0,0
2378971,2378971,2016-08-31,1,BABY CARE,0.0,0
2378972,2378972,2016-08-31,1,BEAUTY,2.0,0
2378973,2378973,2016-08-31,1,BEVERAGES,2169.0,17
2378974,2378974,2016-08-31,1,BOOKS,0.0,0
2380752,2380752,2016-09-01,1,AUTOMOTIVE,4.0,0
2380753,2380753,2016-09-01,1,BABY CARE,0.0,0
2380754,2380754,2016-09-01,1,BEAUTY,3.0,0
2380755,2380755,2016-09-01,1,BEVERAGES,2224.0,12
2380756,2380756,2016-09-01,1,BOOKS,0.0,0
2382534,2382534,2016-09-02,1,AUTOMOTIVE,0.0,0
2382535,2382535,2016-09-02,1,BABY CARE,0.0,0
2382536,2382536,2016-09-02,1,BEAUTY,6.0,0
2382537,2382537,2016-09-02,1,BEVERAGES,2418.0,11
2382538,2382538,2016-09-02,1,BOOKS,0.0,0
2384316,2384316,2016-09-03,1,AUTOMOTIVE,6.0,0
2384317,2384317,2016-09-03,1,BABY CARE,0.0,0
2384318,2384318,2016-09-03,1,BEAUTY,3.0,0
2384319,2384319,2016-09-03,1,BEVERAGES,2167.0,11
2384320,2384320,2016-09-03,1,BOOKS,0.0,0
2386098,2386098,2016-09-04,1,AUTOMOTIVE,2.0,0
2386099,2386099,2016-09-04,1,BABY CARE,0.0,0
2386100,2386100,2016-09-04,1,BEAUTY,2.0,0
2386101,2386101,2016-09-04,1,BEVERAGES,921.0,7
2386102,2386102,2016-09-04,1,BOOKS,0.0,0
2387880,2387880,2016-09-05,1,AUTOMOTIVE,7.0,0
2387881,2387881,2016-09-05,1,BABY CARE,0.0,0
2387882,2387882,2016-09-05,1,BEAUTY,9.0,0
2387883,2387883,2016-09-05,1,BEVERAGES,2240.0,13
2387884,2387884,2016-09-05,1,BOOKS,0.0,0
2389662,2389662,2016-09-06,1,AUTOMOTIVE,2.0,0
2389663,2389663,2016-09-06,1,BABY CARE,0.0,0
2389664,2389664,2016-09-06,1,BEAUTY,5.0,0
2389665,2389665,2016-09-06,1,BEVERAGES,2391.0,13
2389666,2389666,2016-09-06,1,BOOKS,0.0,0
2391444,2391444,2016-09-07,1,AUTOMOTIVE,8.0,0
